img,sigma,H,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,Pose1,Pose2,Pose3,Pose4,Pose5,Pose6,Pose7,Pose8,Pose9,Pose10,Pose11,Pose12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
image_084.png,0.5286212,1.0356584787368774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.20622,128.08102,105.68297,157.13168,107.70417,110.43289,31.41907,125.12534,130.23297,106.27283,119.30592,156.02179
image_016.png,0.32338914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.23826,147.27817,69.601,122.2645,127.45551,84.289665,36.842163,124.73307,116.36989,163.4045,119.09544,132.60635
image_094.png,0.5242302,0.8647400736808777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.31597,138.56274,83.38045,23.480196,123.695244,126.91578,123.65881,110.549934,131.43027,76.67857,123.36494,153.68346
flipped_image_128.png,0.611388,-9.99999993922529e-09,0.109023646,0.11149442,0.010662784,0.4889437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.30772,151.56102,72.22692,104.26365,125.81652,93.011696,75.113335,127.45173,129.64795,35.93615,116.51871,136.07483
image_005.png,0.33396232,1.9884893894195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21483,169.4976,58.186253,208.74689,128.9927,134.17209,54.28834,124.14603,129.51192,151.37784,125.10855,160.45572
image_104.png,0.5040492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.67427,159.57643,60.990288,35.713127,127.51287,124.84625,182.04218,102.800476,102.57594,143.36742,83.94516,161.3179
image_149.png,0.5098504,-9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.005394,130.1738,82.622185,40.60505,119.85686,127.19194,151.97221,122.58903,152.72536,93.32883,129.34889,168.34253
flipped_image_126.png,0.528198,-9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0643,190.45544,37.107567,31.152662,129.72765,120.08945,175.96368,108.86595,101.38139,125.42797,96.192345,136.3182
flipped_image_003.png,0.5591234,0.0,0.100046,0.027928814,0.98228425,0.4700318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69771,154.87285,63.682453,143.01727,120.087524,90.951164,25.37575,124.070435,125.6372,97.20672,116.598274,159.6297
image_091.png,0.46851066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88652,150.35289,70.51565,141.06242,117.197105,108.96541,24.537601,128.08423,126.01123,102.58613,102.25249,149.84795
flipped_image_040.png,0.61505145,-9.99999993922529e-09,0.121458024,0.063718066,0.00756321,0.49574232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66881,180.15576,52.287434,131.86708,124.04914,87.39391,10.814322,126.250725,127.70903,69.1717,133.32352,136.06961
image_041.png,0.55744386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.026028,160.5787,72.19496,110.18557,135.47789,80.967766,67.292755,145.1209,130.77684,14.249674,127.244995,126.77184
flipped_image_046.png,0.6999202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.309982,169.35616,62.85934,97.40754,148.36194,68.551384,13.282931,129.7322,120.6127,80.64964,98.51323,151.19528
flipped_image_026.png,0.45895723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.374405,143.20229,72.009315,130.30434,128.65492,80.350075,51.903553,123.125626,113.8109,165.69267,119.73603,131.53911
flipped_image_140.png,0.58107126,1.0789921283721924,0.11858233,0.041942935,0.007271804,0.49331534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.46892,106.954025,102.91049,21.699091,123.18979,137.05692,69.17513,115.93333,160.07494,124.60026,105.18529,162.13579
image_038.png,0.4929416,2.1295528411865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.15581,130.4615,81.30742,41.474987,126.592834,127.56525,165.52292,115.7269,123.75381,97.07385,107.660675,144.00807
flipped_image_015.png,0.33450937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.289986,135.8088,78.36525,136.6088,124.92374,82.97728,51.589405,123.21971,119.6489,169.96034,119.86214,138.43031
flipped_image_084.png,0.5278352,0.8239957690238953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.14725,128.05484,105.80181,157.0711,107.713684,110.346664,31.397093,125.12791,130.23448,106.31462,119.30186,156.06691
flipped_image_116.png,0.5195847,1.740891695022583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.20428,153.55798,70.615,150.43787,116.60366,98.4639,18.057087,131.94095,122.80981,93.540886,128.78297,160.02588
image_136.png,0.5511157,1.289528250694275,0.11372909,0.039215907,0.015138426,0.52711236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.99168,112.191864,92.2634,28.483667,122.10397,136.52397,93.703926,115.00748,162.9098,154.21825,103.413574,154.95186
flipped_image_115.png,0.5312604,1.7234196662902832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.649734,156.76045,73.55427,163.42323,114.49626,98.09754,15.892002,133.12787,131.03139,91.21124,140.91333,164.60934
image_071.png,0.615746,0.0,0.106459245,0.04370156,0.96968967,0.5830317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.52433,146.66121,74.25698,163.40712,107.951096,102.40169,33.70162,121.86616,133.89665,97.052536,104.782555,161.12387
flipped_image_035.png,0.4485007,2.4957308769226074,0.11560216,0.015659105,0.020737601,0.4886487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.217636,123.00987,136.09755,143.84537,119.37092,136.49417,108.96165,121.55186,141.90968,83.96345,122.25412,143.18558
flipped_image_118.png,0.4055343,2.7626760005950928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.589615,137.26358,76.53539,162.11661,113.26376,100.84035,36.699497,125.63598,121.34456,133.57431,124.84896,142.06908
image_103.png,0.58095926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.27351,155.68962,70.30777,145.6578,128.73692,79.82726,17.353992,126.84714,121.59139,60.61145,109.49251,150.84549
image_012.png,0.492739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57268,157.58908,65.65325,106.22498,149.17691,64.956955,19.419943,125.61936,122.57245,109.15457,126.740875,158.13019
flipped_image_122.png,0.325238,1.5222480297088623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.410751,134.9166,118.429535,83.85167,139.15001,124.824356,195.5839,118.799126,120.44371,150.35544,120.2403,135.97334
image_145.png,0.50113475,-9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59598,140.15942,79.41196,144.93742,124.451546,81.77429,23.104866,125.770706,127.48231,174.62282,118.67011,140.8851
image_001.png,0.24926928,-9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.67584,117.07373,95.67674,129.01393,144.00162,132.98454,56.038227,131.95837,133.24261,190.05013,126.482666,130.50476
image_079.png,0.456445,2.4928650856018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21718,140.80247,83.02437,132.73116,122.02912,98.35215,37.00763,125.31897,123.88107,115.00863,119.1455,145.48145
image_109.png,0.56657153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.388115,143.13687,75.69425,29.534857,123.61294,123.46677,75.862854,139.44717,139.32242,121.26335,84.28287,161.60797
image_133.png,0.61516064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58184,152.03839,73.08861,104.45234,127.33119,88.50469,28.696602,122.66998,130.70273,75.757065,118.48049,152.46547
image_119.png,0.56408626,2.1113672256469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.82664,154.12793,70.28457,137.96635,117.9668,94.642784,18.547062,126.99852,130.52696,91.65324,113.72423,153.87184
image_006.png,0.54486364,-9.99999993922529e-09,0.12499879,0.040256947,0.012475602,0.5154349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36344,166.53857,52.90004,22.044386,124.15271,134.2716,73.86333,121.7499,158.56157,153.50871,113.19478,167.10944
image_082.png,0.28028905,2.3207595348358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03934,124.59419,118.64894,189.0077,121.0698,118.85009,152.49297,121.33416,119.57543,31.560919,126.22855,124.43853
image_022.png,0.41366467,0.9743147492408752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.63689,147.75497,66.13904,145.54161,127.31478,79.70343,25.407995,126.15354,124.91795,172.37904,123.59322,143.47
image_018.png,0.33801255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.27498,140.1467,75.54497,127.15141,129.17285,81.07064,46.59217,124.49988,117.613625,165.85123,120.829506,135.59929
flipped_image_079.png,0.456436,2.52701473236084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.24002,140.814,82.99981,132.69827,122.014145,98.41902,37.03399,125.3179,123.878525,115.00973,119.146126,145.53084
image_004.png,0.5773895,0.0,0.10219295,0.064540945,0.9688174,0.56646365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.06767,133.39839,76.68165,26.71073,121.386826,131.63765,93.63301,126.06069,161.13278,66.45277,115.6839,153.39754
image_078.png,0.48548043,1.1935495138168335,0.09813349,0.06502984,0.0052591483,0.45933598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01794,153.2134,69.853195,37.074997,126.75255,129.73907,115.51482,113.70232,116.82988,96.811005,101.72903,155.65494
flipped_image_077.png,0.48280632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.60269,144.97984,71.25955,31.934416,127.664635,127.483185,113.90607,115.21827,120.49891,105.7444,107.38413,155.25589
image_054.png,0.646506,1.5223864316940308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4633,128.13564,103.35687,105.37067,121.24776,101.08864,29.292036,120.89997,126.147285,71.34887,114.69875,127.70119
image_029.png,0.455182,0.6931471824645996,0.11610733,0.034129214,0.01084976,0.5407264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.40605,127.277,117.50941,28.628662,124.65081,131.25157,81.033936,133.63126,148.90234,139.17061,122.116425,160.05977
flipped_image_063.png,0.4379109,-9.99999993922529e-09,0.10795554,0.086792715,0.021695664,0.50503695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2108,151.416,71.04977,27.755543,126.27718,129.42905,142.92009,111.49332,121.173645,99.76102,126.61582,155.42126
flipped_image_034.png,0.51744264,2.074226140975952,0.098475516,0.014828521,0.0017135906,0.47098684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.059017,122.6743,136.35365,134.8579,118.73165,139.80038,73.59062,121.195595,144.03983,101.63291,120.97949,143.82875
flipped_image_114.png,0.42557886,1.7508337497711182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69992,161.68947,63.145508,138.88371,126.08278,100.02517,16.28139,128.30159,125.57026,218.14865,126.98195,129.4612
image_117.png,0.42126885,2.748530387878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.487175,142.0469,73.753716,170.70723,113.463745,102.40545,38.606915,129.25456,122.19504,139.12776,127.28204,157.90352
image_021.png,0.3877185,0.8982052803039551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.835915,150.15744,64.34616,148.2236,127.18866,83.88099,28.656118,126.48477,123.56736,178.00446,123.711365,149.0131
flipped_image_055.png,0.60234517,2.1605026721954346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55946,131.86148,98.77519,102.501076,125.82201,94.766716,72.786896,124.28859,115.501,40.82334,118.80669,128.014
image_123.png,0.5745976,0.8556886315345764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.97678,156.7959,63.833412,146.78195,113.15419,94.86035,26.823574,127.71992,126.198204,106.548294,95.60586,153.24606
image_146.png,0.46153957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.50739,137.54268,77.66386,156.06454,118.50666,96.5255,50.962234,122.34059,118.32418,141.55652,123.361336,155.53609
flipped_image_070.png,0.60636187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.491825,171.3886,61.40466,127.78628,124.483055,90.262665,19.839231,127.05337,126.73239,84.26838,113.61013,155.95961
image_024.png,0.41017988,1.6535018682479858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14235,148.94038,71.4397,124.26859,134.16907,77.79984,48.52265,121.226524,124.92481,157.37775,122.43641,142.61253
flipped_image_042.png,0.6738299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34566,183.29834,47.532845,41.149387,165.85344,69.63647,14.014059,124.10535,128.05904,80.66645,94.308586,157.9008
flipped_image_006.png,0.544961,0.0,0.11451604,0.07063167,0.01292927,0.48419052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36461,166.53984,52.89835,22.774696,124.122826,134.65712,77.369194,121.5543,159.91605,154.43129,113.05055,166.95633
flipped_image_087.png,0.4279998,1.9614847898483276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.71486,136.88548,94.1139,144.56543,119.619865,105.91069,37.900604,127.26279,130.38165,124.00976,115.921715,155.21373
image_138.png,0.50683165,1.0905994176864624,0.09856375,0.12275138,0.9735393,0.5675568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.84921,114.194016,91.9358,39.48732,119.45905,139.91231,86.81512,111.26853,157.49968,131.31897,104.74794,159.51515
image_148.png,0.5192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.117516,132.2246,81.03367,37.80483,122.188324,126.01537,156.177,123.88445,154.69452,100.75256,131.77068,169.9313
flipped_image_125.png,0.53354293,0.0,0.12530413,0.03383414,0.01135571,0.5227503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05588,144.06113,76.325485,123.442215,123.25336,88.66177,38.607903,124.03503,123.79419,84.94236,120.19899,151.18066
image_050.png,0.6286917,1.713059902191162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53563,136.90146,92.49495,109.53565,129.22014,89.34823,60.181152,125.26645,126.4634,22.270643,123.203354,128.52432
